latitude,longitude,rwi,error
19.1970531,-101.4147949,-0.556,0.417
16.3517676,-92.6037598,-0.486,0.536
19.3837043,-101.2609863,-0.469,0.402
19.2178026,-100.2062988,-0.278,0.464
17.8428322,-92.4719238,-0.215,0.525
22.0550957,-102.2717285,0.771,0.466
28.8927784,-107.2595215,-0.858,0.368
17.7800738,-92.5598145,-0.335,0.501
21.4837405,-101.854248,0.318,0.499
19.7149999,-99.1296387,0.876,0.563
20.004322,-105.1501465,0.434,0.435
18.552532,-92.5598145,-0.63,0.512
20.2312743,-103.8977051,-0.341,0.354
19.3007745,-102.7111816,-0.157,0.449
21.9124706,-99.2834473,0.227,0.426
21.2177003,-87.923584,-0.409,0.531
21.9532352,-105.2380371,0.238,0.477
19.445874,-97.8552246,-0.285,0.476
24.7967079,-100.0524902,-0.191,0.439
19.7977172,-100.4260254,0.038,0.429
16.4782298,-94.0100098,-0.142,0.533
19.6115432,-100.1623535,-0.591,0.449
17.9055685,-98.8220215,-0.148,0.421
20.2312743,-98.0310059,-0.205,0.497
17.3191761,-100.6018066,-0.606,0.42
18.5941885,-103.4362793,-0.634,0.365
17.3191761,-94.5373535,-0.137,0.536
15.7182383,-92.845459,-0.45,0.419
18.7190968,-96.6247559,-0.142,0.479
23.3725134,-101.4367676,-0.159,0.359
17.1092924,-92.2521973,-0.696,0.561
25.9679218,-100.3161621,0.194,0.492
19.4873072,-104.161377,-0.429,0.405
16.7940233,-99.2834473,-0.63,0.427
28.1398155,-105.435791,-0.093,0.386
19.6529339,-99.7888184,0.28,0.489
16.6677684,-93.5266113,-0.5,0.618
20.8280094,-97.635498,-0.61,0.522
30.7984737,-110.8190918,0.631,0.403
20.7047384,-102.4255371,0.494,0.419
24.2770121,-104.0075684,0.162,0.493
15.7605359,-91.9226074,-0.237,0.465
21.8920839,-99.3933105,-0.277,0.404
19.5080198,-96.8005371,0.584,0.495
20.7869302,-89.6154785,0.343,0.559
20.3343253,-100.1403809,-0.09,0.422
17.3820946,-101.0412598,-0.119,0.476
18.2397857,-97.064209,-0.641,0.442
18.093644,-95.1965332,-0.831,0.562
18.5733616,-96.4489746,0.165,0.536
23.069624,-99.5690918,-0.466,0.387
16.9412147,-95.723877,-0.402,0.558
19.5494371,-98.6242676,-0.254,0.512
19.3837043,-102.4035645,-0.339,0.407
19.4251534,-96.9104004,0.505,0.527
28.3527333,-105.5895996,0.457,0.412
17.3191761,-99.7888184,-0.788,0.436
17.9264757,-93.5046387,0.547,0.63
18.9062862,-96.3391113,0.214,0.483
18.8023178,-97.833252,0.611,0.532
27.9652945,-107.7648926,-0.783,0.348
25.4730329,-103.6779785,0.942,0.485
19.6115432,-101.4367676,0.392,0.403
16.8360897,-99.107666,-0.45,0.529
27.1471444,-109.8742676,0.344,0.417
21.8920839,-102.3156738,1.276,0.418
21.8716943,-102.0739746,0.115,0.433
19.176301,-102.557373,-0.311,0.403
21.0742486,-105.2160645,-0.162,0.408
21.1357449,-86.8688965,1.382,0.573
22.9078031,-102.8649902,-0.005,0.387
21.6676382,-98.7121582,-0.498,0.469
19.8183898,-97.7893066,-0.073,0.537
20.8074712,-99.810791,-0.127,0.438
19.3629758,-97.6135254,0.712,0.548
18.3858046,-96.6027832,-0.238,0.591
20.2106559,-98.6682129,0.255,0.521
17.3820946,-93.0212402,-0.451,0.505
18.1354112,-94.5593262,0.771,0.606
15.2311894,-92.6257324,-0.364,0.465
27.5764596,-109.9182129,1.14,0.472
15.4642688,-92.4060059,-0.681,0.496
16.7098626,-92.1862793,-0.831,0.463
25.7504244,-100.6896973,0.301,0.395
32.5745912,-115.3234863,0.115,0.432
20.7458399,-97.9650879,-0.573,0.43
28.1204382,-106.9519043,-0.225,0.433
18.3232401,-96.4050293,-0.645,0.438
21.4223895,-103.9196777,-0.057,0.462
19.0932663,-100.513916,-0.753,0.387
21.8513017,-102.2497559,1.226,0.48
19.7770419,-96.6247559,-0.464,0.461
18.5317,-95.526123,-0.426,0.575
16.4571585,-96.6906738,0.085,0.549
19.6529339,-99.1516113,0.9,0.547
23.8757915,-103.1506348,0.27,0.412
18.2815179,-96.361084,0.128,0.568
26.4213893,-105.5236816,-0.266,0.417
20.004322,-99.5910645,-0.273,0.505
31.4942613,-106.4245605,0.535,0.473
25.6514299,-106.907959,-0.546,0.37
19.9217124,-102.3596191,-0.255,0.37
19.7770419,-97.130127,-0.604,0.482
17.1722825,-94.7131348,-0.664,0.464
20.8485448,-102.0959473,-0.54,0.403
22.2992611,-99.6130371,-0.67,0.427
20.8074712,-105.1940918,0.919,0.491
17.4869108,-99.2614746,-0.407,0.432
16.2041247,-91.6589355,-0.134,0.462
19.1970531,-90.6481934,-0.465,0.477
22.5430006,-101.217041,-0.246,0.365
21.1767283,-102.9089355,0.238,0.44
22.4008712,-102.2277832,-0.667,0.431
27.4790343,-106.7321777,0.196,0.488
20.7663865,-102.5354004,-0.114,0.408
20.8074712,-100.8215332,-0.298,0.436
20.5196439,-101.4807129,-0.033,0.419
15.0827314,-92.2961426,-0.596,0.702
20.2312743,-97.0422363,-0.57,0.48
18.2815179,-95.9436035,0.043,0.541
19.7563639,-101.0632324,0.204,0.401
16.5835521,-92.9333496,-0.409,0.487
19.4251534,-100.2282715,-0.45,0.467
19.3837043,-103.8098145,-0.219,0.389
19.6529339,-99.3493652,0.062,0.531
17.3820946,-94.8449707,-0.129,0.501
19.1140289,-101.6345215,0.156,0.447
18.0518668,-96.8884277,0.127,0.515
17.214264,-95.3063965,-0.71,0.525
19.4044302,-104.095459,-0.129,0.349
21.6880569,-98.6242676,-0.185,0.43
19.8803914,-100.8435059,-0.456,0.501
22.9887378,-105.9191895,-0.633,0.439
25.3738088,-100.9753418,0.918,0.491
17.4449916,-91.1975098,-0.216,0.569
20.4373076,-103.6560059,0.147,0.453
18.0727566,-97.7893066,-0.471,0.521
24.537129,-99.6350098,-0.257,0.392
16.1408153,-94.0979004,-0.013,0.595
24.0765587,-98.9538574,-0.125,0.454
20.1900348,-99.5251465,-0.819,0.484
21.115249,-89.6813965,0.547,0.583
17.5707203,-94.4274902,-0.178,0.537
20.1900348,-100.4699707,-0.428,0.398
25.9481659,-106.2927246,-0.617,0.482
23.8757915,-100.9533691,0.382,0.491
21.8309063,-99.5471191,-0.421,0.386
24.2169091,-105.0622559,-0.208,0.37
19.1347889,-98.2946777,0.771,0.554
16.8991717,-91.8127441,-0.74,0.465
18.9478555,-99.7009277,0.607,0.551
20.8280094,-87.3303223,-0.311,0.541
19.176301,-101.854248,-0.534,0.441
21.1357449,-100.4919434,0.039,0.461
16.9201944,-96.9763184,-0.305,0.447
21.8716943,-102.2717285,1.017,0.419
18.260653,-103.3044434,0.372,0.402
18.1354112,-96.8884277,-0.485,0.491
21.156238,-98.0969238,-0.753,0.434
20.0662507,-99.3713379,0.738,0.482
24.2169091,-100.7336426,-0.68,0.384
16.2885057,-93.3728027,-0.562,0.547
20.3137206,-100.7116699,-0.048,0.417
15.9930146,-92.845459,-0.149,0.56
20.2931131,-103.3483887,0.996,0.478
21.9736132,-102.9968262,-0.655,0.338
20.2312743,-96.8884277,-0.466,0.486
16.1408153,-96.427002,-0.356,0.48
22.5024071,-99.4592285,-0.454,0.428
22.9280413,-104.3811035,-0.377,0.344
21.4428427,-102.5793457,1.077,0.489
17.0882909,-91.6149902,-0.425,0.436
30.7418353,-112.9504395,-0.48,0.418
24.9960153,-99.810791,-0.38,0.412
21.0742486,-86.9348145,0.346,0.5
17.8846589,-96.998291,0.377,0.52
24.8565339,-104.864502,-0.324,0.42
16.3306825,-98.0310059,0.306,0.52
21.4632931,-98.9538574,-0.333,0.454
19.0725011,-88.6486816,-0.181,0.522
19.9423689,-97.3278809,-0.232,0.477
19.2385495,-97.1740723,-0.269,0.569
20.4990639,-98.338623,-0.393,0.447
25.3738088,-104.2272949,-0.563,0.362
17.8637468,-93.3508301,-0.612,0.535
24.8565339,-99.4592285,-0.349,0.442
22.5430006,-100.0964355,-0.377,0.431
17.6963617,-100.2062988,-0.529,0.398
17.2981985,-100.2941895,-0.605,0.441
16.5624922,-92.5598145,-0.544,0.444
14.7642589,-92.2961426,0.14,0.539
18.8854977,-98.1408691,-0.492,0.481
18.8231166,-90.8898926,-0.625,0.466
24.9561796,-105.0183105,0.092,0.419
19.1347889,-97.1520996,-0.57,0.515
19.9630226,-101.7663574,-0.126,0.427
25.3936601,-108.4680176,-0.027,0.447
19.4044302,-96.998291,0.177,0.523
20.7252905,-98.6462402,-0.383,0.541
19.8597269,-88.1433105,-0.327,0.514
17.9891824,-93.0871582,0.701,0.598
19.3007745,-90.7800293,0.152,0.507
22.1772314,-101.282959,-0.037,0.452
17.6963617,-92.4719238,-0.659,0.662
32.277844,-115.1037598,1.052,0.482
20.128155,-96.8225098,-0.365,0.467
19.176301,-100.0085449,-0.36,0.498
17.2772184,-98.6022949,-0.48,0.477
21.3200806,-100.8435059,-0.077,0.456
18.8647066,-100.4919434,-0.496,0.396
21.5246269,-101.217041,-0.255,0.441
20.581367,-100.8654785,0.746,0.461
19.8390597,-88.1213379,-0.065,0.55
17.6126105,-99.1955566,0.019,0.532
28.6616708,-106.9958496,0.496,0.444
16.3939308,-91.7468262,-0.011,0.42
18.7190968,-98.338623,0.038,0.48
19.1140289,-99.5251465,1.068,0.54
28.1785594,-108.2922363,-0.515,0.386
30.7607184,-107.9406738,-0.407,0.397
18.5317,-96.295166,-0.329,0.45
17.6754275,-93.8122559,-0.69,0.494
32.5375513,-117.0593262,0.482,0.425
17.214264,-93.0212402,-0.101,0.562
19.7770419,-100.9533691,-0.389,0.43
20.5607954,-102.4255371,0.218,0.419
23.3725134,-100.5578613,0.201,0.426
22.2179198,-100.1403809,-0.526,0.423
20.4373076,-104.029541,0.115,0.435
23.7752908,-100.447998,0.04,0.369
21.9939882,-104.666748,-0.412,0.366
28.1979261,-105.4138184,0.365,0.462
14.7430107,-92.2741699,-0.675,0.5
18.8439129,-96.3830566,0.938,0.511
18.1562911,-100.3820801,0.832,0.557
27.8876388,-101.151123,0.841,0.488
25.6118091,-103.5900879,0.4,0.469
17.7382226,-94.5373535,-0.605,0.442
21.0537441,-102.8649902,-0.186,0.415
19.8183898,-97.5256348,0.338,0.528
16.5624922,-93.0651855,-0.73,0.479
17.0252724,-97.9431152,0.409,0.537
19.030963,-96.9763184,0.189,0.523
27.4985263,-110.0500488,0.437,0.44
28.2172893,-105.5236816,-0.185,0.434
21.810508,-101.4367676,-0.258,0.408
27.5374999,-105.8532715,-0.185,0.471
25.9481659,-97.6135254,-0.329,0.446
22.2992611,-101.0192871,0.14,0.462
17.0672871,-92.3840332,0.008,0.508
15.929638,-93.7683105,0.28,0.575
18.615013,-99.5471191,0.023,0.482
19.2385495,-98.4484863,0.915,0.542
19.2592938,-99.7229004,0.652,0.528
17.0672871,-98.3605957,-0.323,0.412
18.9686362,-98.470459,0.239,0.533
20.1900348,-105.1501465,-0.18,0.341
20.0662507,-102.1838379,0.353,0.463
17.8637468,-97.4377441,-0.311,0.436
21.8716943,-102.3596191,0.652,0.46
25.3738088,-103.326416,0.201,0.459
25.2943708,-99.6130371,0.606,0.425
20.0456105,-103.8537598,-0.269,0.504
17.8009957,-93.8342285,-0.228,0.477
20.6019358,-97.9431152,0.019,0.466
18.5941885,-101.986084,-0.433,0.414
22.5024071,-104.7546387,-0.059,0.412
20.25189,-102.4255371,0.16,0.367
19.030963,-101.986084,-0.877,0.419
17.8846589,-98.7341309,-0.504,0.471
19.3837043,-99.1955566,1.689,0.488
18.8023178,-97.4157715,-0.08,0.542
17.0042615,-97.6135254,-0.386,0.432
21.0127268,-103.7219238,0.218,0.484
16.8991717,-98.1628418,-0.577,0.435
16.9832482,-91.8566895,-0.41,0.445
18.7607124,-97.7233887,0.271,0.524
21.2996102,-100.4919434,0.85,0.485
19.0517333,-98.1188965,0.963,0.546
19.4873072,-99.744873,0.466,0.448
25.6118091,-103.2165527,-0.636,0.413
18.2397857,-99.5031738,0.199,0.525
19.3837043,-97.7453613,0.244,0.533
29.1233728,-111.0168457,1.158,0.469
22.1161768,-98.0529785,-0.445,0.445
20.0456105,-100.7116699,0.946,0.481
16.5835521,-93.5266113,-0.398,0.423
19.4044302,-98.4484863,0.151,0.517
31.7561958,-106.5783691,0.182,0.44
19.3007745,-100.7995605,-0.687,0.414
25.3539542,-100.4040527,-0.857,0.393
19.7563639,-98.0749512,0.231,0.54
19.5701418,-102.4475098,0.559,0.43
28.1204382,-105.3918457,0.321,0.444
17.9055685,-88.8464355,-0.244,0.441
21.5450657,-102.4035645,-0.806,0.389
26.7554205,-106.7321777,-0.559,0.334
19.4873072,-97.3059082,-0.203,0.516
21.0947502,-100.2062988,-0.33,0.443
16.9622326,-97.2619629,-0.44,0.484
15.908508,-95.8557129,0.204,0.492
25.3936601,-99.5471191,0.28,0.45
21.9124706,-101.348877,-0.372,0.445
21.9736132,-100.9094238,-0.239,0.461
17.0462809,-92.142334,-0.03,0.502
25.908644,-99.4152832,0.296,0.481
16.7729866,-99.810791,0.677,0.598
20.5196439,-100.3601074,0.26,0.469
21.0332369,-89.5495605,0.534,0.573
20.128155,-100.9094238,-0.285,0.443
32.0360196,-116.6638184,-0.072,0.421
17.1722825,-93.0871582,-0.427,0.468
21.1767283,-99.8327637,-0.015,0.455
21.156238,-104.6008301,-0.486,0.379
15.4642688,-92.8234863,-0.63,0.472
20.1900348,-97.2399902,-0.663,0.466
20.6636257,-97.7453613,-0.238,0.455
17.1722825,-97.3059082,-0.271,0.468
21.156238,-87.989502,0.045,0.483
17.1932744,-91.6369629,-0.432,0.595
20.8690774,-101.5246582,1.091,0.494
23.4531676,-106.2268066,-0.161,0.425
21.0332369,-88.1872559,0.283,0.533
18.8023178,-98.9758301,0.824,0.54
25.9876744,-109.2590332,-0.654,0.444
20.5196439,-100.5358887,0.593,0.454
23.3321679,-100.1184082,0.089,0.385
25.5919938,-99.9865723,1.191,0.429
17.9682826,-95.6359863,-0.085,0.532
26.7946541,-106.6882324,-0.276,0.334
20.9716982,-103.0847168,-0.13,0.469
20.3137206,-102.5134277,1.145,0.441
17.3191761,-95.8337402,-0.695,0.429
19.5701418,-98.5803223,0.287,0.524
16.7519476,-92.0983887,-0.661,0.472
19.7770419,-98.9978027,1.029,0.551
20.8485448,-97.3937988,-0.426,0.506
20.8074712,-100.9313965,-0.363,0.404
20.9306583,-89.9450684,0.149,0.529
20.3549272,-101.7443848,-0.068,0.437
27.7516073,-109.2810059,-0.368,0.401
24.0564961,-98.338623,-0.433,0.413
22.1975771,-100.8654785,-0.286,0.435
21.258661,-97.4597168,-0.137,0.527
22.4211843,-102.1838379,-0.372,0.42
19.2592938,-97.833252,0.047,0.539
29.2384766,-110.8410645,1.095,0.44
18.615013,-95.526123,0.841,0.568
21.5859348,-101.6564941,0.448,0.372
23.1908622,-98.7780762,0.529,0.461
20.7869302,-97.2399902,-0.329,0.461
20.3137206,-98.8000488,0.118,0.431
17.6963617,-101.0852051,-0.64,0.381
21.115249,-101.7883301,0.377,0.393
19.0932663,-88.5827637,-0.563,0.481
20.7458399,-102.8649902,-0.197,0.405
21.3405481,-97.701416,0.803,0.541
19.3215109,-98.1188965,-0.043,0.57
19.3837043,-88.1433105,-0.257,0.542
20.7252905,-102.0959473,0.52,0.468
27.84879,-105.501709,0.911,0.496
19.6322399,-104.4470215,-0.042,0.439
25.7702134,-102.1618652,-0.742,0.37
20.8485448,-89.7912598,0.338,0.51
16.6256648,-97.0202637,-0.137,0.448
21.1357449,-101.986084,-0.428,0.411
17.0042615,-96.6247559,0.559,0.537
24.8764695,-99.6130371,-0.16,0.421
19.7977172,-97.701416,-0.508,0.446
19.5701418,-98.1188965,-0.258,0.542
17.8846589,-93.2409668,-0.457,0.628
16.8571194,-91.8347168,-0.429,0.419
19.1140289,-96.6027832,0.279,0.549
21.3405481,-97.8552246,-0.281,0.515
18.3649523,-88.5827637,0.194,0.566
16.6677684,-98.1188965,-0.575,0.489
19.9423689,-97.6574707,-0.025,0.489
21.7288855,-99.041748,-0.439,0.418
26.5393939,-108.4460449,-0.298,0.396
15.908508,-96.9104004,-0.279,0.49
16.8150577,-97.767334,-0.713,0.472
20.4373076,-103.5681152,0.067,0.403
20.3137206,-98.6242676,-0.045,0.517
17.3401514,-95.3063965,-0.189,0.545
25.2745031,-100.0085449,0.652,0.474
26.2441559,-108.3361816,-0.279,0.339
23.9762142,-99.810791,-0.544,0.414
21.1357449,-98.9758301,0.406,0.485
20.2931131,-101.0632324,0.087,0.432
20.8690774,-99.7888184,0.021,0.401
19.0725011,-102.4255371,-0.332,0.418
31.7375107,-116.5979004,0.173,0.48
21.9939882,-102.3156738,0.157,0.447
19.1970531,-97.8552246,0.102,0.468
17.3611242,-92.3181152,-0.285,0.472
20.3549272,-98.1848145,0.032,0.504
17.3611242,-93.5925293,-0.152,0.514
17.0882909,-92.0983887,-0.531,0.462
15.8662413,-97.0422363,0.705,0.556
19.7149999,-100.0085449,0.269,0.473
19.3215109,-100.0085449,0.195,0.468
25.2943708,-100.9533691,0.134,0.385
17.9473804,-93.6584473,-0.389,0.579
18.4483464,-103.458252,-0.624,0.34
20.6841834,-89.6594238,0.045,0.566
21.2996102,-101.2609863,-0.013,0.445
16.6256648,-99.0637207,-0.527,0.577
20.128155,-99.5251465,-0.124,0.523
32.6671243,-114.8840332,-0.229,0.417
21.810508,-102.3596191,-0.357,0.392
28.7580278,-105.9411621,-0.242,0.447
20.0456105,-96.7126465,-0.413,0.513
20.6225019,-99.7229004,-0.465,0.458
19.9836736,-98.9978027,0.049,0.538
18.3649523,-95.3503418,-0.39,0.501
25.8888782,-108.0505371,-0.24,0.465
17.9891824,-96.7565918,-0.121,0.548
18.4691886,-100.579834,0.487,0.531
17.1512882,-92.4279785,-0.434,0.42
16.7309063,-93.3508301,0.294,0.467
18.4066544,-97.7233887,-0.2,0.514
25.4730329,-99.744873,-0.112,0.41
17.8637468,-95.8117676,-0.238,0.484
21.156238,-100.6677246,0.534,0.442
19.8597269,-97.9431152,-0.304,0.468
17.2772184,-101.0192871,-0.262,0.429
18.7399059,-97.064209,0.009,0.547
18.0727566,-89.1760254,0.166,0.553
18.5108654,-89.7033691,-0.883,0.446
28.8350495,-111.9616699,0.431,0.499
25.4730329,-108.0725098,1.004,0.426
19.0932663,-101.7004395,-0.528,0.422
19.9217124,-98.0529785,-0.323,0.52
19.176301,-99.9865723,0.093,0.507
18.5733616,-97.8552246,-0.44,0.522
20.3343253,-97.2399902,-0.226,0.502
20.581367,-103.392334,1.032,0.475
27.5959343,-107.611084,-0.374,0.335
20.5607954,-97.7453613,-0.45,0.495
19.4044302,-97.1081543,-0.417,0.476
17.5288204,-94.9987793,0.218,0.511
17.3611242,-94.3615723,-0.388,0.449
19.7356832,-102.5134277,0.108,0.415
19.7356832,-98.0529785,-0.457,0.476
19.2592938,-101.5905762,-0.383,0.431
23.4531676,-99.5690918,-0.545,0.422
20.7869302,-105.2380371,0.674,0.455
21.8716943,-103.7438965,-0.339,0.389
24.6969338,-99.7009277,-0.72,0.364
16.2885057,-96.5808105,-0.159,0.529
18.1980434,-102.0080566,-0.575,0.36
18.5941885,-98.9538574,-0.073,0.453
20.7047384,-103.260498,0.825,0.476
21.1767283,-104.095459,-0.259,0.422
19.2800355,-90.4724121,-0.652,0.486
31.0999813,-114.9279785,0.494,0.443
23.1302568,-104.6228027,-0.242,0.422
20.7663865,-98.9758301,-0.809,0.411
16.2463197,-92.3400879,0.662,0.562
20.7458399,-101.7224121,-0.093,0.422
17.3611242,-91.5490723,-0.489,0.587
14.9553991,-92.2521973,0.539,0.547
23.91597,-104.5349121,0.388,0.43
19.9423689,-96.7785645,-0.923,0.447
32.5375513,-117.0153809,1.057,0.434
16.8150577,-98.404541,-0.255,0.526
17.1092924,-96.8005371,-0.006,0.546
26.5000725,-107.8088379,-0.475,0.444
23.089838,-102.8869629,-0.164,0.4
17.7800738,-94.119873,-0.276,0.532
20.3961229,-99.7009277,0.21,0.529
21.4837405,-100.6677246,0.356,0.439
23.8155005,-100.4699707,-0.023,0.481
20.2725029,-96.998291,-1.071,0.482
21.4019335,-100.7556152,0.011,0.423
18.8231166,-97.8552246,-0.436,0.502
24.1567778,-97.8112793,-0.526,0.418
23.91597,-104.6008301,0.482,0.453
19.5701418,-99.0197754,1.117,0.486
21.0332369,-98.9758301,-0.114,0.505
18.4275017,-89.1320801,-0.161,0.523
17.7800738,-91.7028809,-0.572,0.572
22.4618017,-101.5026855,-0.284,0.387
19.8597269,-98.338623,0.287,0.504
20.3343253,-103.0407715,-0.04,0.407
18.5108654,-97.8771973,-0.048,0.552
24.3971326,-103.0407715,-0.229,0.371
17.5497715,-92.911377,-0.235,0.576
18.0518668,-98.338623,-0.332,0.49
24.7168951,-107.7868652,0.223,0.461
16.4360849,-93.1311035,-0.464,0.457
27.0493412,-111.9836426,0.265,0.447
21.0742486,-101.7663574,0.363,0.435
19.4251534,-89.8132324,0.118,0.509
19.5080198,-99.5910645,0.047,0.527
21.0947502,-101.0632324,-0.419,0.492
24.8764695,-99.5690918,1.383,0.478
19.2592938,-104.2053223,-0.065,0.451
20.3755265,-98.9318848,0.036,0.483
18.8647066,-99.7668457,-0.018,0.496
23.6948343,-101.9421387,-0.159,0.37
17.9891824,-94.6472168,0.693,0.595
21.4019335,-100.579834,-0.414,0.371
20.8074712,-89.7473145,-0.289,0.493
19.4665919,-99.5910645,1.056,0.546
19.3422447,-102.557373,-0.686,0.415
21.9124706,-102.0300293,0.001,0.436
19.3837043,-98.536377,0.699,0.559
23.049407,-102.6013184,-0.016,0.41
19.1970531,-99.5471191,0.306,0.528
16.7098626,-93.1750488,0.491,0.567
18.8231166,-100.2282715,-0.548,0.491
20.8690774,-103.3483887,0.613,0.465
18.0100796,-96.2731934,-0.798,0.506
25.155229,-105.9631348,-0.073,0.416
17.4449916,-97.635498,-0.733,0.414
25.9679218,-109.2150879,0.353,0.411
20.8485448,-101.8981934,0.029,0.399
17.6544909,-92.8674316,-0.354,0.498
21.8920839,-101.4587402,-0.256,0.417
22.3602361,-101.0632324,0.194,0.432
25.0955481,-107.6989746,0.815,0.456
18.0100796,-93.8342285,-0.432,0.521
18.4900283,-95.3723145,-0.285,0.455
21.115249,-101.6784668,1.294,0.434
19.3422447,-103.6779785,0.208,0.443
19.6736252,-101.3269043,1.324,0.484
24.7967079,-104.029541,0.887,0.498
18.615013,-99.173584,1.344,0.561
18.6358348,-99.942627,-0.565,0.452
22.1772314,-103.1945801,-0.247,0.417
15.6124559,-92.1643066,-0.704,0.471
17.4240283,-99.239502,0.412,0.553
29.5447873,-109.5227051,-0.014,0.437
18.8854977,-97.9870605,0.009,0.535
17.5078668,-98.0090332,-0.424,0.446
20.4373076,-101.0632324,0.108,0.453
22.5632929,-105.6335449,-0.335,0.438
20.7663865,-105.5456543,0.527,0.507
17.3191761,-96.4929199,0.5,0.549
16.9201944,-97.2619629,-0.585,0.44
20.128155,-100.447998,-0.086,0.422
20.8280094,-98.0090332,-0.342,0.473
20.5607954,-103.326416,1.028,0.429
19.4044302,-97.2839355,0.518,0.543
16.3095952,-96.0534668,-0.666,0.471
25.8295607,-108.4680176,-0.24,0.385
19.5080198,-101.4147949,-0.039,0.365
17.8428322,-94.8010254,-0.226,0.481
24.1968685,-103.0847168,0.028,0.397
20.3755265,-101.8322754,0.303,0.425
18.0309744,-90.4943848,-0.62,0.468
17.6963617,-100.1403809,-0.35,0.409
18.6982852,-88.4509277,-0.362,0.548
17.4869108,-91.5490723,-1.021,0.57
20.9922139,-100.3161621,-0.152,0.422
18.5108654,-100.2282715,-0.311,0.582
18.5941885,-96.7346191,-0.207,0.503
19.5908438,-101.5246582,-0.476,0.432
25.7702134,-100.447998,0.576,0.462
18.2815179,-98.6022949,-0.537,0.523
21.3405481,-99.3933105,-0.298,0.403
20.8896072,-104.6228027,-0.223,0.484
19.4044302,-101.7443848,-0.392,0.438
20.2725029,-102.4914551,0.122,0.44
18.3023803,-88.6047363,0.266,0.525
17.8009957,-92.2302246,-0.57,0.446
17.214264,-93.4387207,-0.431,0.428
27.5569815,-113.5217285,-0.598,0.347
19.2800355,-102.0739746,0.264,0.392
25.8097816,-106.6882324,-0.754,0.349
20.8074712,-102.623291,-0.152,0.461
16.7729866,-93.7683105,-0.097,0.561
18.3023803,-92.4279785,0.238,0.576
15.8873757,-92.142334,-0.239,0.484
20.6019358,-97.5476074,-0.293,0.47
17.3191761,-93.4606934,-0.45,0.536
15.9930146,-91.7907715,-0.449,0.42
18.2397857,-99.3933105,0.047,0.442
27.1080334,-108.9953613,-0.166,0.445
26.0271697,-103.4143066,0.058,0.398
25.0955481,-107.545166,-0.913,0.374
20.6225019,-101.6564941,0.035,0.475
18.6982852,-103.6560059,1.15,0.482
25.9481659,-98.0969238,-0.196,0.438
21.3405481,-98.6462402,-0.399,0.423
16.8991717,-91.6589355,-0.398,0.441
23.7752908,-97.7893066,-0.014,0.488
23.089838,-99.7009277,-0.194,0.403
19.4251534,-97.0861816,-0.489,0.484
21.3200806,-98.8879395,-0.326,0.466
19.3422447,-99.0637207,0.835,0.474
27.1471444,-114.2907715,0.567,0.467
18.260653,-93.2849121,0.137,0.564
16.6256648,-98.9318848,-0.387,0.543
18.5317,-97.8552246,-0.196,0.532
18.1980434,-98.2507324,0.439,0.55
16.9412147,-97.9870605,-0.534,0.522
16.415009,-93.8342285,-0.26,0.498
20.6225019,-100.5358887,-0.073,0.438
21.0332369,-98.0310059,-0.429,0.467
29.2384766,-100.8435059,-0.059,0.417
24.5770993,-98.9318848,0.89,0.478
20.0249676,-96.9543457,-0.327,0.475
26.3426524,-98.8220215,1.051,0.478
27.1471444,-109.4128418,-0.023,0.456
21.7901067,-99.239502,-0.177,0.452
32.0918821,-116.5539551,0.047,0.421
17.9891824,-96.1633301,0.046,0.493
20.8690774,-105.1281738,-0.312,0.504
19.3215109,-98.0310059,-0.118,0.56
18.0100796,-94.2956543,-0.626,0.532
